3.079643058776855469e+01 4.104482839360078827e+01 1.199501409401951513e+01
3.129466819763183594e+01 4.107216393175862379e+01 8.395056733873703436e+00
3.042628097534179688e+01 4.380894576898514003e+01 1.332040500853350373e+01
3.091410064697265625e+01 4.152003599510428700e+01 1.117261238087120567e+01
3.069228935241699219e+01 4.235967578888260476e+01 6.049019603656758726e+00
3.103000640869140625e+01 4.322139478737436491e+01 1.139981478349254829e+01
3.148545074462890625e+01 4.376891666484068111e+01 8.223465032991057910e+00
3.158626174926757812e+01 4.265724030226424190e+01 1.632994978561089283e+01
3.096282577514648438e+01 4.274710338562540102e+01 1.025999574081239096e+01
3.149762344360351562e+01 4.219644494130808710e+01 7.803785121095526023e+00
3.098478507995605469e+01 4.083880597895490183e+01 1.350562402390332828e+01
3.204322052001953125e+01 4.169541284606095388e+01 1.190511736416509514e+01
3.123471450805664062e+01 4.003879237128778357e+01 1.678799394433980297e+01
3.146480751037597656e+01 3.739287137406703465e+01 1.803868607782807487e+01
3.133250045776367188e+01 3.911204418183238118e+01 1.844205322462279995e+01
3.161808204650878906e+01 4.165187754568840006e+01 1.106722861433164518e+01
3.141931152343750000e+01 4.061973793722812331e+01 1.545900472486455790e+01
3.052687835693359375e+01 4.001036787250529159e+01 1.373208099264150128e+01
3.112888526916503906e+01 4.044396514798623343e+01 1.357412511046840642e+01
3.003284263610839844e+01 4.183243764624084093e+01 1.128583158539787767e+01
3.078227233886718750e+01 4.139504073638798332e+01 1.335471162596216921e+01
2.988426971435546875e+01 3.930479546612020414e+01 1.067270818332097804e+01
3.047860336303710938e+01 4.091599116206085540e+01 1.246879751490059540e+01
3.049365615844726562e+01 4.058024340125973595e+01 1.720713705308437014e+01
2.975577926635742188e+01 4.209017890645938564e+01 1.538362691340685551e+01
3.125405883789062500e+01 4.139596989983097330e+01 1.703558254276305561e+01
3.140331459045410156e+01 4.181967823122855066e+01 1.565465556940218939e+01
3.088307189941406250e+01 4.178957099730368441e+01 1.610424776295240434e+01
3.104603576660156250e+01 4.346413471413278984e+01 9.583270577370381460e+00
3.129462432861328125e+01 4.343384476004065675e+01 1.220766983409733264e+01
3.067760848999023438e+01 4.286634974588437075e+01 1.400229820822879567e+01
3.109174919128417969e+01 4.242351828004167658e+01 1.652089709385485605e+01
3.116114425659179688e+01 4.206922946789466522e+01 1.350753987357319552e+01
3.068497848510742188e+01 4.330444890358534593e+01 1.287955506415213236e+01
3.114683341979980469e+01 3.984320322252850843e+01 1.845133445652263049e+01
3.085965728759765625e+01 4.281366217460504231e+01 1.344076108114637158e+01
3.106488990783691406e+01 4.075023812612778329e+01 1.354774760649701015e+01
3.078092956542968750e+01 4.048208051490065174e+01 1.228146246232455852e+01
3.103382301330566406e+01 4.278190211985879898e+01 1.299917609906628080e+01
3.110090065002441406e+01 4.218101869700655016e+01 1.356874104057522246e+01
3.124446105957031250e+01 4.191287530160333574e+01 1.632808799808064393e+01
3.120879936218261719e+01 4.063559269080352720e+01 1.783735676363161105e+01
3.129752349853515625e+01 4.044903103151580837e+01 1.494996421746681214e+01
3.108966064453125000e+01 4.268810721345045067e+01 1.488706213111982457e+01
3.115256881713867188e+01 4.053240293730441834e+01 1.443097111813394307e+01
3.100020408630371094e+01 4.362398936946247119e+01 1.368129530147122175e+01
3.105204010009765625e+01 4.114704387760587423e+01 1.572075377647290040e+01
3.103311157226562500e+01 4.009834049063051253e+01 1.891623467317138463e+01
3.062288665771484375e+01 4.211954515586061376e+01 1.303379389396283727e+01
3.087990951538085938e+01 4.178605248732264243e+01 1.373058057909037188e+01
3.111996841430664062e+01 4.275603807021261815e+01 1.129364132420876565e+01
3.066605567932128906e+01 4.174055919389180502e+01 1.323006098175454603e+01
3.117602348327636719e+01 4.013803006438964616e+01 1.809359988964377308e+01
3.119000625610351562e+01 4.214318778311264424e+01 1.057607623419468013e+01
3.148600578308105469e+01 4.208651877026005650e+01 1.519062784428010282e+01
3.184658241271972656e+01 4.199784344024693183e+01 1.424174177115312467e+01
3.085157394409179688e+01 4.220188141295908935e+01 1.256607345910861007e+01
3.157937622070312500e+01 4.018394007159101733e+01 1.613429511244965653e+01
3.107785415649414062e+01 4.118101273111069105e+01 1.511564452679404091e+01
3.074755859375000000e+01 4.054934700870109054e+01 1.699836291160424295e+01
3.096753311157226562e+01 4.194587672265959810e+01 1.379540891406479730e+01
3.128590583801269531e+01 4.112881620692313334e+01 1.980771873815145767e+01
3.044102668762207031e+01 4.174245262143899993e+01 1.605606066285465516e+01
3.043180274963378906e+01 4.112526792540042209e+01 1.558163709595281965e+01
3.113178062438964844e+01 4.275550700092521339e+01 1.347217300081728375e+01
3.134550476074218750e+01 3.921372706583402845e+01 1.781912258420362960e+01
3.133739089965820312e+01 4.145102489162940174e+01 1.617448477329378775e+01
3.060207176208496094e+01 4.219491666287981957e+01 1.489747871055190309e+01
3.068115043640136719e+01 4.067883602656652897e+01 1.283742889381309560e+01
3.161821746826171875e+01 4.138662753209246858e+01 1.498313695449053640e+01
3.131972885131835938e+01 3.928694809852988357e+01 1.126098403702259532e+01
3.104122924804687500e+01 4.001491981619080462e+01 1.390364769037225123e+01
3.130941009521484375e+01 4.041056429365988123e+01 1.472306507690864130e+01
3.124800682067871094e+01 4.051785201924795388e+01 1.772092005416546101e+01
3.059123039245605469e+01 3.916661424319651275e+01 1.759580473444749771e+01
3.025589179992675781e+01 4.155742567449853908e+01 1.647558127709118025e+01
3.060248565673828125e+01 3.902912367584269049e+01 1.638073829197659137e+01
3.046385192871093750e+01 3.933291023761151450e+01 1.513543118396991005e+01
3.099340248107910156e+01 3.831483769518508353e+01 1.902477602744509255e+01
3.100829315185546875e+01 3.815507223255455216e+01 1.917475884024210941e+01
2.994356536865234375e+01 4.049248329264008817e+01 1.486814111156029306e+01
3.088392257690429688e+01 3.913570971477854954e+01 1.736566272742816253e+01
3.155941772460937500e+01 4.083261864663116825e+01 1.647015983121697147e+01
3.149837112426757812e+01 4.076749123485798521e+01 1.509825018104047345e+01
3.122088432312011719e+01 4.020865932667503273e+01 1.653153092305864647e+01
3.113468551635742188e+01 4.234478248415641843e+01 1.519831995625101051e+01
3.042947006225585938e+01 4.068452376940489756e+01 1.544271803423357348e+01
3.101835060119628906e+01 3.911277325641722769e+01 1.703571765726966447e+01
3.112804603576660156e+01 4.100829618546008248e+01 1.328976421235484828e+01
3.071363258361816406e+01 4.132557830125998066e+01 1.181236312990847281e+01
3.087962341308593750e+01 3.999642701803632150e+01 1.233031673793382410e+01
3.120903015136718750e+01 4.023367344651404665e+01 1.444967507420826358e+01
3.138293075561523438e+01 3.920922725870133263e+01 1.930221145653658610e+01
3.087441635131835938e+01 4.050357482694802513e+01 1.550242330474821451e+01
3.136172294616699219e+01 4.089107172983451477e+01 1.714615588741273200e+01
3.097533416748046875e+01 4.299506166918737193e+01 1.495707058996748628e+01
3.083258628845214844e+01 4.067611395010069231e+01 1.430463465209627572e+01
3.078697967529296875e+01 4.003838384478364532e+01 1.470472510171004465e+01
3.090259170532226562e+01 4.065253734859698653e+01 1.321894519292237646e+01
3.103973007202148438e+01 3.957022477954492956e+01 1.961041756374769562e+01
3.078140258789062500e+01 4.042055172073568059e+01 1.658338601568502213e+01
3.101032257080078125e+01 3.928921456618039798e+01 1.814111405993971715e+01
3.070625686645507812e+01 4.072235903792454081e+01 1.671664815263383730e+01
3.059934997558593750e+01 4.074176763177224103e+01 1.320472390949020891e+01
3.093473434448242188e+01 4.150045307829461905e+01 1.632917814474425100e+01
3.088018798828125000e+01 4.084978326364670664e+01 1.523813639151248367e+01
3.083612251281738281e+01 4.153403053395378208e+01 1.173864818154413570e+01
3.145047950744628906e+01 4.106861716088978653e+01 1.545096169431585764e+01
3.130737113952636719e+01 4.198404688627665138e+01 1.318426592826521215e+01
3.021032142639160156e+01 4.205808932283365209e+01 -1.511192492958538303e+01
3.107449531555175781e+01 4.135352845265414601e+01 1.602353747673216233e+01
3.081027603149414062e+01 3.936938186413075869e+01 1.828113563099191197e+01
3.110878181457519531e+01 3.913743355834886728e+01 1.502063935691874441e+01
3.013668251037597656e+01 4.179379968822703262e+01 1.195505890887486977e+01
3.086249351501464844e+01 4.024635339337659445e+01 1.358903324868852458e+01
3.043943595886230469e+01 3.962536293534247989e+01 1.609073810708281016e+01
