3.094576644897460938e+01 4.822103691499853539e+01 1.559148244462123500e+01
3.098629188537597656e+01 4.928889325277302191e+01 1.623730731636205249e+01
3.134059524536132812e+01 4.651850850039789975e+01 1.999919989650262053e+01
3.138484573364257812e+01 4.856365166084663798e+01 1.658671545630634725e+01
3.138616752624511719e+01 4.825808941809033570e+01 9.327334178542146859e+00
3.051968765258789062e+01 5.146232593430268309e+01 1.167607080002998465e+01
3.084060287475585938e+01 5.003658891551765464e+01 1.466775380639701609e+01
3.052752685546875000e+01 4.941104235461183691e+01 1.414834240346999472e+01
3.110962677001953125e+01 4.969619296236506045e+01 1.141918579265958122e+01
3.133266067504882812e+01 5.040688079642235664e+01 9.927483804222790198e+00
3.094204902648925781e+01 5.229472421917109415e+01 1.194805786200531372e+01
3.072444725036621094e+01 4.885468071232958209e+01 1.136130721497672980e+01
3.152945518493652344e+01 4.842771703197086453e+01 1.306784143366504836e+01
3.093441009521484375e+01 4.999796495317979605e+01 1.156082000778459040e+01
3.101016044616699219e+01 4.925070013924736401e+01 1.239648359281112810e+01
3.156156730651855469e+01 4.801609746793992883e+01 1.778873634685777461e+01
3.176722335815429688e+01 4.979083110434267212e+01 1.193407309397863258e+01
3.126882362365722656e+01 4.910989276119072144e+01 1.803654526912674427e+01
3.186852645874023438e+01 4.858638122165378093e+01 2.002068277103953164e+01
3.163480758666992188e+01 4.991042222044283960e+01 1.410285219872836393e+01
3.130974197387695312e+01 5.077658761478210891e+01 1.493241565387416969e+01
3.094210624694824219e+01 5.146033598823312616e+01 1.330593800019478756e+01
3.069646835327148438e+01 5.054827883196289662e+01 1.542554321021872177e+01
3.037865066528320312e+01 5.032194504272148095e+01 1.417028514128267602e+01
3.067006111145019531e+01 4.832463074026960470e+01 1.855969628530629123e+01
3.073030090332031250e+01 4.776988105447922806e+01 1.521577439946968369e+01
2.970736312866210938e+01 4.897506731026803095e+01 1.657260863539152140e+01
2.977191162109375000e+01 4.939671930830373725e+01 1.433835840002550732e+01
3.077794265747070312e+01 4.912446340547254664e+01 1.250080638155201385e+01
3.075979042053222656e+01 5.000157347137060526e+01 1.791950871983149085e+01
2.973413085937500000e+01 4.962410098725409568e+01 1.197660924114611447e+01
3.062827301025390625e+01 4.890020414347130639e+01 1.476675773493876420e+01
3.071803855895996094e+01 4.914912072618989924e+01 1.508891807487622039e+01
3.012353706359863281e+01 4.900737347814497014e+01 1.758891151418784204e+01
3.065044784545898438e+01 4.844409077916580486e+01 1.801631233737752069e+01
3.132265472412109375e+01 4.803329938860679249e+01 1.814433124219712212e+01
3.102230834960937500e+01 4.897761690413155122e+01 2.363724629753947681e+01
3.080960083007812500e+01 4.963646602400369545e+01 1.942261500328667978e+01
3.165096473693847656e+01 4.742997125016768933e+01 2.234903016444357604e+01
3.238299560546875000e+01 5.104605367861658749e+01 2.088082540447402735e+01
3.116720199584960938e+01 5.107759737980585868e+01 1.994508946249607106e+01
3.180607604980468750e+01 5.015659287780886899e+01 1.849325542800645650e+01
3.149896812438964844e+01 4.999512662853181411e+01 2.153206268586855643e+01
3.100672721862792969e+01 4.866375250029937405e+01 2.150885856666864271e+01
3.111875152587890625e+01 4.830854368075006278e+01 2.272591163420693761e+01
3.124007415771484375e+01 4.944226375127667694e+01 2.367393319910274840e+01
3.151543807983398438e+01 5.080203032785956196e+01 2.517907924190818036e+01
3.116910552978515625e+01 4.888562293328011066e+01 2.165452840674963753e+01
3.122266769409179688e+01 4.911679102980496481e+01 2.088119681741476086e+01
3.202207565307617188e+01 4.834535721009456921e+01 2.271852055667245551e+01
3.185190391540527344e+01 4.856246240468021114e+01 2.245016907112626470e+01
3.263986968994140625e+01 4.938283270218835952e+01 1.898786005000016885e+01
3.208894729614257812e+01 4.724224680331600013e+01 1.870208102487429613e+01
3.092998123168945312e+01 5.019392556257457016e+01 1.453613252216363350e+01
3.066466331481933594e+01 4.807280431037212054e+01 1.907881004190264917e+01
3.125355529785156250e+01 4.851782403074400918e+01 2.036421249667163025e+01
3.087328720092773438e+01 4.718076148431202910e+01 2.069350243968766989e+01
3.078342056274414062e+01 4.778076501130239251e+01 1.686679873777945460e+01
3.137767410278320312e+01 4.692261543925603462e+01 1.681744832830009528e+01
3.063314056396484375e+01 4.758692954613917436e+01 1.926635100899918029e+01
3.120571899414062500e+01 4.573333864923785796e+01 2.279039569897180684e+01
3.124438858032226562e+01 4.730699590104809715e+01 1.597657061132752787e+01
3.149722671508789062e+01 4.900258054224374860e+01 1.539217421087868054e+01
3.099157142639160156e+01 5.017637044348104070e+01 1.764543881562925876e+01
3.140798950195312500e+01 5.066493617573705421e+01 1.588874689163202092e+01
3.157301902770996094e+01 4.795322656949758056e+01 1.964459680647757622e+01
3.242398834228515625e+01 4.852483484026167559e+01 2.063332154505742722e+01
3.141158676147460938e+01 4.901943186615572046e+01 2.135058315528863204e+01
3.153775787353515625e+01 5.072580705899317621e+01 1.975121054505456186e+01
3.217109680175781250e+01 4.757338272151196890e+01 1.928669690284500859e+01
3.078509140014648438e+01 4.963936019628214780e+01 1.707813318580369000e+01
3.102098464965820312e+01 4.775382456197241510e+01 1.953902919920682635e+01
3.071123504638671875e+01 4.663594225333221743e+01 2.229925466395987499e+01
3.065020370483398438e+01 4.899813482258064568e+01 2.135055592567753990e+01
3.118962478637695312e+01 4.917043191363100618e+01 1.797966689175311572e+01
3.154086112976074219e+01 4.988884414447717575e+01 1.877096046982050126e+01
3.060925674438476562e+01 4.912253862122172166e+01 1.928324467840399237e+01
3.097512435913085938e+01 4.962168132711349244e+01 1.847139648251290467e+01
3.101793289184570312e+01 4.958725636165972617e+01 1.635031858473800170e+01
3.144870758056640625e+01 5.025048617243944449e+01 1.632946763782826238e+01
3.100079536437988281e+01 4.796664663698437181e+01 1.770253962704675743e+01
3.068651008605957031e+01 4.831446293404507486e+01 1.637849857646065033e+01
3.164421081542968750e+01 4.908596969444360525e+01 2.230940034620424228e+01
3.175436973571777344e+01 4.929845893026040926e+01 1.703811546956178447e+01
3.158174896240234375e+01 4.907219571864676766e+01 1.497817845485384503e+01
3.142483139038085938e+01 4.867465349015530762e+01 1.887564331670995443e+01
3.126289558410644531e+01 4.939702819994146665e+01 1.998857417462357944e+01
